Fecha,Pais,Contagios,Recuperados,Muertos
2020-09-17,Ecuador,122257,97063,11029
2020-09-18,Ecuador,124129,97063,11044
2020-09-19,Ecuador,125620,97063,11084
2020-09-20,Ecuador,126419,102852,11090
2020-09-21,Ecuador,126711,102852,11095
2020-09-22,Ecuador,127643,102852,11126
2020-09-23,Ecuador,129892,102852,11171
2020-09-24,Ecuador,131146,102852,11213
2020-09-25,Ecuador,132475,102852,11236
2020-09-26,Ecuador,133981,102852,11273
2020-09-27,Ecuador,134747,112296,11279
2020-09-28,Ecuador,134965,112296,11280
2020-09-29,Ecuador,135749,112296,11312
2020-09-30,Ecuador,137047,112296,11355
2020-10-01,Ecuador,138584,112296,11433
2020-10-02,Ecuador,139534,112296,11495
2020-10-03,Ecuador,140351,112296,11597
2020-10-04,Ecuador,141034,120511,11647
2020-10-05,Ecuador,141339,120511,11681
2020-10-06,Ecuador,142056,120511,11702
2020-10-07,Ecuador,143531,120511,11743
2020-10-08,Ecuador,145045,120511,12141
2020-10-09,Ecuador,145848,120511,12175
2020-10-10,Ecuador,146828,120511,12188
2020-10-11,Ecuador,147033,128134,12191
2020-10-12,Ecuador,147315,128134,12218
2020-10-13,Ecuador,148171,128134,12235
2020-10-14,Ecuador,149083,128134,12264
2020-10-15,Ecuador,150360,128134,12306
2020-10-16,Ecuador,151659,128134,12357
2020-10-17,Ecuador,152422,128134,12375
2020-10-18,Ecuador,153289,134187,12387
2020-10-19,Ecuador,153423,134187,12395
2020-10-20,Ecuador,154115,134187,12404
2020-10-21,Ecuador,155625,134187,12453
2020-10-22,Ecuador,156451,134187,12500
2020-10-23,Ecuador,158270,134187,12528
2020-10-24,Ecuador,159614,134187,12542
2020-10-25,Ecuador,161635,141759,12553
2020-10-26,Ecuador,162178,141759,12573
2020-10-27,Ecuador,163192,141759,12588
2020-10-28,Ecuador,164908,141759,12608
2020-10-29,Ecuador,166302,141759,12622
2020-10-30,Ecuador,167147,141759,12632
2020-10-31,Ecuador,168192,141759,12670
2020-11-01,Ecuador,169194,149048,12684
2020-11-02,Ecuador,169562,149048,12692
2020-11-03,Ecuador,170110,149048,12698
2020-11-04,Ecuador,171433,149048,12704
2020-11-05,Ecuador,171783,149048,12730
2020-11-06,Ecuador,172508,149048,12761
2020-11-07,Ecuador,173486,149048,12815
2020-11-08,Ecuador,174907,154956,12830
2020-11-09,Ecuador,175269,154956,12839
2020-11-10,Ecuador,175711,154956,12849
2020-11-11,Ecuador,176630,154956,12920
2020-11-12,Ecuador,177513,154956,12946
2020-11-13,Ecuador,178674,154956,12977
2020-11-14,Ecuador,179627,154956,12997
2020-11-15,Ecuador,180295,160639,13008
2020-11-16,Ecuador,180676,160639,13016
2020-11-17,Ecuador,181104,160639,13025
2020-11-18,Ecuador,182250,160639,13052
2020-11-19,Ecuador,183246,160639,13073
2020-11-20,Ecuador,183840,160639,13095
2020-11-21,Ecuador,184876,160639,13139
2020-11-22,Ecuador,185643,164009,13201
2020-11-23,Ecuador,185944,164009,13225
2020-11-24,Ecuador,186436,164009,13264
2020-11-25,Ecuador,187230,164009,13288
2020-11-26,Ecuador,188138,164009,13316
2020-11-27,Ecuador,189534,164009,13358
2020-11-28,Ecuador,190909,164009,13371
2020-11-29,Ecuador,192117,169804,13423
2020-11-30,Ecuador,192685,169804,13461
2020-12-01,Ecuador,193673,169804,13501
2020-12-02,Ecuador,194876,169804,13562
2020-12-03,Ecuador,195884,169804,13612
2020-12-04,Ecuador,196482,169804,13696
2020-12-05,Ecuador,197391,169804,13756
2020-12-06,Ecuador,197998,174188,13778
2020-12-07,Ecuador,198244,174188,13780
2020-12-08,Ecuador,198752,174188,13794
2020-12-09,Ecuador,199228,174188,13814
2020-12-10,Ecuador,200379,174188,13850
2020-12-11,Ecuador,200765,174188,13858
2020-12-12,Ecuador,201524,174188,13874
2020-12-13,Ecuador,202110,177951,13875
2020-12-14,Ecuador,202180,177951,13875
2020-12-15,Ecuador,202356,177951,13896
2020-12-16,Ecuador,203461,177951,13915
2020-12-17,Ecuador,204249,177951,13932
2020-12-18,Ecuador,205003,177951,13942
2020-12-19,Ecuador,205920,177951,13948
2020-12-20,Ecuador,206257,177951,13948
2020-12-21,Ecuador,206329,181618,13949
2020-12-22,Ecuador,206364,181618,13949
2020-12-23,Ecuador,207084,181618,13962
2020-12-24,Ecuador,208010,181618,13977
2020-12-25,Ecuador,208828,181618,13984
2020-12-26,Ecuador,209274,181618,13990
2020-12-27,Ecuador,209355,184507,13992
2020-12-28,Ecuador,209758,184507,13994
2020-12-29,Ecuador,210326,184507,14001
2020-12-30,Ecuador,211512,184507,14023
2020-12-31,Ecuador,212512,184507,14034
2021-01-01,Ecuador,213378,184507,14051
2021-01-02,Ecuador,214513,184507,14059
2021-01-03,Ecuador,214614,190350,14059
2021-01-04,Ecuador,215080,190350,14069
2021-01-05,Ecuador,216083,190350,14103
2021-01-06,Ecuador,217377,190350,14146
2021-01-07,Ecuador,218385,190350,14158
2021-01-08,Ecuador,219148,190350,14165
2021-01-09,Ecuador,220349,190350,14177
2021-01-10,Ecuador,221070,190350,14177
2021-01-11,Ecuador,221506,190350,14184
2021-01-12,Ecuador,222567,193581,14196
2021-01-13,Ecuador,224315,193581,14229
2021-01-14,Ecuador,226002,193581,14246
2021-01-15,Ecuador,226866,193581,14273
2021-01-16,Ecuador,230808,193581,14316
2021-01-17,Ecuador,231482,199332,14319
2021-01-18,Ecuador,231644,199332,14322
2021-01-19,Ecuador,232568,199332,14382
2021-01-20,Ecuador,234315,199332,14437
2021-01-21,Ecuador,236189,199332,14526
2021-01-22,Ecuador,237158,199332,14562
2021-01-23,Ecuador,238232,199332,14596
2021-01-24,Ecuador,241292,204071,14623
2021-01-25,Ecuador,241567,204071,14639
2021-01-26,Ecuador,242146,204071,14668
2021-01-27,Ecuador,243535,204071,14704
2021-01-28,Ecuador,246000,204071,14766
2021-01-29,Ecuador,246687,204071,14802
2021-01-30,Ecuador,249779,204071,14851
2021-01-31,Ecuador,250828,209814,14859
2021-02-01,Ecuador,250986,209814,14890
2021-02-02,Ecuador,251279,209814,14915
2021-02-03,Ecuador,252390,209814,14949
2021-02-04,Ecuador,253339,209814,14968
2021-02-05,Ecuador,255412,209814,14982
2021-02-06,Ecuador,257115,209814,15004
2021-02-07,Ecuador,258282,220398,15012
2021-02-08,Ecuador,258607,220398,15013
2021-02-09,Ecuador,259783,220398,15086
2021-02-10,Ecuador,260076,220398,15116
